Time,phi,theta,psi
41.466,-0.001063805857010571,-0.001784841355140454,0.0004130139196945107
41.467,-0.0010647931244977104,-0.0017836485375950506,0.0004124417180044849
41.468,-0.0010656668687902167,-0.0017824136970865379,0.00041175128598193894
41.469,-0.0010664260570758147,-0.001781134844087262,0.00041094401205780305
41.47,-0.0010670705358816022,-0.001779810391804526,0.0004100222079641551
41.471,-0.0010676010349502296,-0.0017784391593933524,0.0004089890916049141
41.472,-0.001068019163615199,-0.0017770203695626208,0.0004078487628547703
41.473,-0.0010683273996700533,-0.00177555364103954,0.0004066061724190594
41.474,-0.0010685290707739892,-0.0017740389764400177,0.00040526708393704336
41.475,-0.0010686283382365224,-0.0017724767403115571,0.00040384351951046256
41.476,-0.001068639533602113,-0.0017708707908676846,0.00040233839776504364
41.477,-0.0010685680472917668,-0.0017692220584031304,0.00040075962567029654
41.478,-0.0010684199833107737,-0.0017675317783911737,0.0003991157096230129
41.479,-0.0010682021063137498,-0.001765801466897532,0.0003974156883015219
41.48,-0.001067921783040268,-0.0017640328956189943,0.00039566906098082756
41.481,-0.0010675869186548928,-0.0017622280671654167,0.00039388571186036136
41.482,-0.0010672058885815281,-0.0017603891911481817,0.0003920758309996288
41.483,-0.0010667874664577824,-0.0017585186615309834,0.00039024983249885036
41.484,-0.0010663407489030295,-0.0017566190356064215,0.0003884182705983838
41.485,-0.0010658750833433541,-0.0017546930114620274,0.00038659492144337134
41.486,-0.001065407332627421,-0.0017527470118980926,0.00038478786556346063
41.487,-0.0010649468486009785,-0.0017507838488661776,0.0003830075620360081
41.488,-0.0010645029950279714,-0.001748806437498196,0.00038126426788563406
41.489,-0.001064085067038667,-0.0017468177846102773,0.0003795679546060006
41.49,-0.0010637022117474216,-0.001744820978574646,0.0003779282270029732
41.491,-0.0010633633507569741,-0.0017428191801764914,0.00037635424507487524
41.492,-0.0010630771051960244,-0.0017408156139937514,0.0003748546496195124
41.493,-0.0010628517239370337,-0.0017388135598268573,0.0003734374922187034
41.494,-0.001062695015568135,-0.0017368163436526363,0.0003721101702084534
41.495,-0.0010626142818434545,-0.0017348273290573868,0.0003708779351389682
41.496,-0.0010626160438248,-0.0017328513739298668,0.00036974783871177665
41.497,-0.001062706432075656,-0.0017308918294269837,0.0003687249858590005
41.498,-0.0010628909122144985,-0.0017289520436598593,0.00036781362730998275
41.499,-0.001063174242570976,-0.001727035343491501,0.000367017126651598
41.5,-0.0010635604379469097,-0.0017251450136299695,0.00036633793480083586
41.501,-0.001064052739658604,-0.001723284272962644,0.0003657775720585513
41.502,-0.0010646535919910482,-0.0017214562481824291,0.0003653366178450203
41.503,-0.0010653646251290042,-0.001719663944900418,0.0003650147081462317
41.504,-0.0010661866445806827,-0.001717910216538332,0.0003648105406378436
41.505,-0.0010671196187236063,-0.0017161977366211278,0.0003647170328553159
41.506,-0.0010681552131663206,-0.0017145272685243906,0.0003647348910116581
41.507,-0.0010692920040857453,-0.001712901061155403,0.00036486011110842454
41.508,-0.0010705277560546917,-0.0017113210712065285,0.0003650878452940752
41.509,-0.0010718594428218169,-0.0017097889296633362,0.0003654124426149503
41.51,-0.0010732832737850907,-0.0017083059100191367,0.0003658274959795233
41.511,-0.001074794725914238,-0.001706872899030376,0.0003663258949190786
41.512,-0.0010763885808589696,-0.0017054903708229041,0.00036689988368697284
41.513,-0.0010780589669458418,-0.001704158365127828,0.0003675411242050566
41.514,-0.0010797994057621548,-0.0017028764703781452,0.00036824076333247675
41.515,-0.0010816028552700023,-0.0017016438171948423,0.0003689849647995705
41.516,-0.0010834526786681275,-0.0017004547111552082,0.0003697676471436782
41.517,-0.001085341192344966,-0.001699307475669043,0.0003705788584981625
41.518,-0.0010872603211275775,-0.0016981999699194894,0.0003714084328827063
41.519,-0.0010892016629507686,-0.0016971296039283157,0.0003722460703717174
41.52,-0.001091156555891693,-0.0016960933604359685,0.00037308141803335694
41.521,-0.0010931161471407155,-0.0016950878233799038,0.00037390415102253095
41.522,-0.0010950714634686471,-0.0016941092126709911,0.0003747040532097905
41.523,-0.001097013482716667,-0.0016931534247346391,0.0003754710967434381
41.524,-0.0010989332058421856,-0.001692216078239328,0.00037619551994673087
41.525,-0.0011008217276804642,-0.0016912925651126898,0.000376867110214479
41.526,-0.001102666220534508,-0.0016903740049525329,0.0003774774837645274
41.527,-0.001104458316863834,-0.0016894556271549455,0.00037801812265947414
41.528,-0.0011061899515718658,-0.001688532597812209,0.00037848105882783454
41.529,-0.001107853429347446,-0.0016876000785341905,0.0003788589354304331
41.53,-0.0011094414894181205,-0.001686653284837858,0.00037914506349049195
41.531,-0.0011109473671833021,-0.001685687543089509,0.0003793334733827433
41.532,-0.0011123648522022936,-0.0016846983450247155,0.0003794189608151937
41.533,-0.0011136883420341296,-0.0016836813989882238,0.0003793971269739151
41.534,-0.0011149128914201714,-0.0016826326769714406,0.0003792644125427497
41.535,-0.0011160342623612702,-0.0016815484528687197,0.00037902169066294497
41.536,-0.0011170527979181336,-0.0016804249721642517,0.00037866434050480303
41.537,-0.0011179656441287046,-0.0016792592394838657,0.0003781914577259261
41.538,-0.0011187707497496866,-0.0016780486563072738,0.0003776030480968205
41.539,-0.0011194668858613783,-0.0016767910394266394,0.00037690002796786327
41.54,-0.0011200536585954921,-0.001675484633073987,0.00037608421775111347
41.541,-0.0011205315149592156,-0.0016741281148671128,0.0003751583284420443
41.542,-0.0011209017414923188,-0.0016727205958286806,0.0003741259412288904
41.543,-0.0011211664557797185,-0.001671261614876851,0.0003729914803036745
41.544,-0.001121328590820277,-0.0016697511282939281,0.000371760179029804
41.545,-0.0011213918812933519,-0.0016681894887504711,0.0003704433893822353
41.546,-0.0011213696850373032,-0.0016665808065576826,0.00036904361530229327
41.547,-0.0011212669315457827,-0.001664926064201655,0.0003675682471582751
41.548,-0.0011210892435392326,-0.0016632265843619098,0.0003660252877996692
41.549,-0.0011208428882032058,-0.0016614840042978862,0.00036442328956088824
41.55,-0.0011205347229201945,-0.0016597002493334845,0.00036277128663084424
41.551,-0.0011201721359725392,-0.001657877506089367,0.0003610787232995152
41.552,-0.0011197629828072115,-0.0016560181960727505,0.00035935537863633914
41.553,-0.0011193155184070973,-0.0016541249501198507,0.00035761128820064177
41.554,-0.001118838326426069,-0.0016522005841210774,0.00035585666341544697
41.555,-0.0011183402511313891,-0.001650248072685434,0.00035410506894347513
41.556,-0.00111783745466045,-0.0016482744263053295,0.0003523642493910611
41.557,-0.0011173388246377785,-0.001646282749355077,0.00035064444468329697
41.558,-0.0011168532824047156,-0.0016442762563377844,0.00034895573834399057
41.559,-0.0011163897060739812,-0.0016422582565054356,0.0003473079755395747
41.56,-0.0011159568545153716,-0.001640232139953346,0.00034571068302572614
41.561,-0.0011155632929433614,-0.0016382013648776894,0.0003441729916983924
41.562,-0.0011152173207525206,-0.0016361694456035192,0.00034270356243343075
41.563,-0.0011149269022136187,-0.001634139940957846,0.00034131051586372933
41.564,-0.0011146996006035875,-0.0016321164425165957,0.00034000136670730535
41.565,-0.0011145425143657764,-0.0016301025635738764,0.00033878178493594114
41.566,-0.0011144622385034174,-0.0016281035061360694,0.00033765883205497024
41.567,-0.0011144647778507418,-0.0016261228305083364,0.000336637866987922
41.568,-0.0011145555170569276,-0.0016241640738994256,0.0003357234361076335
41.569,-0.0011147391786899834,-0.0016222307315381101,0.0003349192377070102
41.57,-0.0011150197870881562,-0.0016203262354679282,0.00033422809356699915
41.571,-0.0011154006381751827,-0.0016184539309265222,0.0003336519278238491
41.572,-0.001115884275348373,-0.0016166170503344457,0.0003331917532665414
41.573,-0.0011164724715431945,-0.0016148186850155621,0.00033284766513480465
41.574,-0.001117166217467455,-0.0016130617549228177,0.0003326188424112693
41.575,-0.0011179657085421955,-0.001611348981906291,0.00033249891928788125
41.576,-0.0011188633628143817,-0.0016096810428514186,0.0003324889434619325
41.577,-0.0011198580433438156,-0.0016080602058334836,0.0003325854336712546
41.578,-0.0011209478370435395,-0.0016064884317279482,0.0003327840705026964
41.579,-0.001122130072944492,-0.001604967341738206,0.0003330797329664308
41.58,-0.0011234013459281247,-0.0016034981865331588,0.00033346654131801313
41.581,-0.001124757545699025,-0.0016020818177837626,0.0003339379057383865
41.582,-0.00112619389075578,-0.0016007186628888004,0.0003344865804472045
41.583,-0.0011277049670778234,-0.0015994087036612648,0.00033510472278360285
41.584,-0.0011292847712439608,-0.0015981514596823398,0.0003357839567565853
41.585,-0.0011309267504426822,-0.0015969459820872611,0.00033651091486056435
41.586,-0.0011326151359789107,-0.0015957862720210603,0.0003372799350702843
41.587,-0.0011343427374417435,-0.001594670558170197,0.00033808146725480045
41.588,-0.0011361019755779997,-0.001593596593261637,0.00033890571600776075
41.589,-0.0011378849430284865,-0.0015925616687368915,0.00033974271815835616
41.59,-0.001139683467414518,-0.001591562636207744,0.0003405824213147637
41.591,-0.001141489176365974,-0.0015905959355375643,0.00034141476283621245
41.592,-0.0011432935640877059,-0.0015896576292937503,0.00034222974862353723
41.593,-0.00114508805901212,-0.0015887434430790215,0.000343017531136667
41.594,-0.001146864092107159,-0.001587848811225534,0.00034376848604582186
41.595,-0.0011486131637896445,-0.001586968928253496,0.0003444722920808038
41.596000000000004,-0.0011503227979665677,-0.0015860945204635435,0.0003451207739981979
41.597,-0.0011519849752571493,-0.0015852206001130131,0.00034570541817708993
41.598,-0.0011535919447380894,-0.0015843421047883055,0.00034621821598247867
41.599,-0.0011551362885017793,-0.0015834539575718676,0.00034665172541796974
41.6,-0.0011566109839032423,-0.0015825511271057024,0.0003469991283470491
41.601,-0.0011580094629945893,-0.00158162868653422,0.00034725428287548396
41.602,-0.0011593256686358807,-0.0015806818703076875,0.00034741177052373596
41.603,-0.0011605541068116457,-0.0015797061279856361,0.00034746693785547324
41.604,-0.0011616898946629852,-0.0015786971741087452,0.0003474159322663724
41.605,-0.0011627288082342207,-0.0015776510301606095,0.0003472585451455789
41.606,-0.001163669989053222,-0.001576563402815312,0.0003469903848551249
41.607,-0.0011645105417941281,-0.001575431071767719,0.00034661015183594786
41.608,-0.001165248325959439,-0.0015742512274850018,0.00034611742770103497
41.609,-0.001165881976352981,-0.0015730214928486586,0.0003455126787722216
41.61,-0.0011664109171498234,-0.001571739938343919,0.0003447972528587315
41.611,-0.0011668353693510664,-0.0015704050908631473,0.0003439733692720843
41.612,-0.0011671563515115442,-0.0015690159363228595,0.00034304410211770283
41.613,-0.0011673756736752799,-0.0015675719164278679,0.00034201335694988714
41.614,-0.0011674959244989984,-0.0015660729200286383,0.00034088584092104127
41.615,-0.0011675204605439023,-0.0015645192629891724,0.00033967269910916006
41.616,-0.0011674625190213307,-0.0015629155202701028,0.00033837565174577787
41.617,-0.0011673265845927303,-0.0015612626877197222,0.0003370015646215141
41.618,-0.0011671178125159684,-0.0015595621344639543,0.00033555792520933775
41.619,-0.0011668419838985783,-0.0015578155767452806,0.00033405278387596614
41.62,-0.0011665054555817433,-0.0015560250503439121,0.0003324946903962005
41.621,-0.0011661151051364392,-0.001554192882264438,0.00033089262624237816
41.622,-0.0011656782714406066,-0.0015523216623036795,0.00032925593316367267
41.623,-0.0011652026914177837,-0.00155041421506108,0.00032759423861359384
41.624,-0.0011646964335182953,-0.001548473572855702,0.00032591737862182736
41.625,-0.0011641678337213546,-0.0015465029460528523,0.0003242386486582259
41.626,-0.0011636323277046565,-0.0015445098771118548,0.00032256543727030457
41.627,-0.0011630983288169862,-0.0015424977264260065,0.0003209077252524449
41.628,-0.0011625743032098559,-0.001540469973820846,0.0003192753808089375
41.629,-0.0011620686966078617,-0.001538430199531149,0.0003176780794718694
41.63,-0.001161589861774666,-0.001536382066713582,0.00031612522551723764
41.631,-0.0011611459873339996,-0.0015343293052481055,0.0003146258755674111
41.632,-0.0011607450285562259,-0.001532275696511265,0.0003131886650511645
41.633,-0.0011603946407155556,-0.0015302250587425625,0.0003118217381656096
41.634,-0.0011601021155622907,-0.0015281812325955713,0.0003105326819532596
41.635,-0.0011598743200100683,-0.001526148067519939,0.0003093275329988827
41.636,-0.0011597178596188303,-0.0015241311126166224,0.0003082133255330528
41.637,-0.0011596385841666531,-0.0015221341293756296,0.00030719563101139197
41.638,-0.0011596417670171166,-0.0015201608389570076,0.0003062792519011424
41.639,-0.0011597320638909827,-0.0015182149025034786,0.00030546818388961825
41.64,-0.0011599134770385682,-0.0015162998995019716,0.00030476558485402776
41.641,-0.0011601893250544422,-0.00151441930408458,0.0003041737508188616
41.642,-0.0011605622184346516,-0.0015125764592387458,0.00030369409906820196
41.643,-0.0011610340409796435,-0.001510774549029703,0.00030332715850944444
41.644,-0.0011616059371003288,-0.0015090165690321289,0.0003030725673310252
41.645,-0.0011622782983048527,-0.0015073053004170944,0.0003029246700857694
41.646,-0.0011630442505936379,-0.0015056413784355627,0.00030288483164389064
41.647,-0.0011639029152245848,-0.0015040271040505093,0.00030295008261884044
41.648,-0.0011648526739512824,-0.0015024644578345292,0.00030311662506986753
41.649,-0.0011658911849421643,-0.0015009550684734752,0.0003033798649247511
41.65,-0.0011670154039611468,-0.001499500182788216,0.0003037344506458781
41.651,-0.0011682216105588338,-0.0014981006380239137,0.0003041743177891809
41.652,-0.0011695054390596974,-0.0014967568371724305,0.0003046927390583134
41.653,-0.0011708619140863806,-0.001495468728067495,0.000305282379418918
41.654,-0.0011722854903478215,-0.0014942357869680567,0.000305935355803491
41.655,-0.0011737700896975196,-0.001493057012530885,0.00030663881146957234
41.656,-0.0011753008123818638,-0.0014919261578343335,0.00030738750823624465
41.657,-0.0011768709510269878,-0.001490841385891395,0.0003081723231129435
41.658,-0.001178473414700353,-0.0014898003733254672,0.0003089838594883996
41.659,-0.001180100785779303,-0.001488800324503936,0.0003098125217503142
41.66,-0.001181745379131608,-0.001487837992400154,0.0003106485911857397
41.661,-0.0011833993032365343,-0.0014869097060834502,0.00031148230256774297
41.662,-0.0011850545228472389,-0.001486011404578269,0.00031230392084038733
41.663,-0.0011867029228108715,-0.0014851386767666952,0.00031310381730630224
41.664,-0.001188336372600272,-0.0014842868067124204,0.0003138725447477834
41.665,-0.0011899467892410853,-0.0014834508253489531,0.0003145996285109179
41.666,-0.0011915220375269975,-0.0014826213213745554,0.00031527721104501267
